candidateId, stateId, hasChief, percentageStatePopulation,  wonState, percentageStateVotes, credibility, stubbornness, won, percentageVotes, changedBelief, sameBelief, nChiefs, percentageCandidatePopulation
candidate_0, Alaska, false, 25, false, 20, 63, 25, false, 60, unknown, false, 2, 35,
candidate_0, California, false, 17, true, 42, 63, 25, false, 60, unknown, false, 2, 35,
candidate_0, Florida, false, 22, false, 44, 63, 25, false, 60, unknown, false, 2, 35,
candidate_0, Hawaii, true, 22, false, 22, 63, 25, false, 60, true, true, 2, 35,
candidate_0, Kansas, true, 12, false, 20, 63, 25, false, 60, true, true, 2, 35,
candidate_1, Alaska, true, 25, true, 70, 91, 35, true, 60, true, false, 3, 65,
candidate_1, California, true, 17, false, 42, 91, 35, true, 60, true, false, 3, 65,
candidate_1, Florida, true, 22, true, 55, 91, 35, true, 60, true, true, 3, 65,
candidate_1, Hawaii, false, 22, true, 66, 91, 35, true, 60, unknown, false, 3, 65,
candidate_1, Kansas, false, 12, true, 60, 91, 35, true, 60, unknown, false, 3, 65,
candidate_0, Alaska, true, 17, false, 40, 80, 49, false, 51, true, false, 3, 65,
candidate_0, California, false, 17, false, 40, 80, 49, false, 51, unknown, true, 3, 65,
candidate_0, Florida, false, 17, true, 80, 80, 49, false, 51, unknown, false, 3, 65,
candidate_0, Hawaii, true, 24, false, 28, 80, 49, false, 51, false, true, 3, 65,
candidate_0, Kansas, true, 24, false, 0, 80, 49, false, 51, false, true, 3, 65,
candidate_1, Alaska, false, 17, true, 60, 73, 22, true, 51, unknown, false, 2, 34,
candidate_1, California, true, 17, true, 60, 73, 22, true, 51, false, true, 2, 34,
candidate_1, Florida, true, 17, false, 20, 73, 22, true, 51, true, false, 2, 34,
candidate_1, Hawaii, false, 24, true, 71, 73, 22, true, 51, unknown, true, 2, 34,
candidate_1, Kansas, false, 24, false, 42, 73, 22, true, 51, unknown, true, 2, 34,
candidate_0, Alaska, false, 17, true, 42, 68, 24, true, 43, unknown, false, 2, 43,
candidate_0, California, false, 20, false, 12, 68, 24, true, 43, unknown, true, 2, 43,
candidate_0, Florida, true, 20, true, 62, 68, 24, true, 43, false, false, 2, 43,
candidate_0, Hawaii, false, 17, true, 57, 68, 24, true, 43, unknown, false, 2, 43,
candidate_0, Kansas, true, 23, false, 44, 68, 24, true, 43, true, false, 2, 43,
candidate_1, Alaska, true, 17, false, 42, 81, 89, false, 43, false, false, 3, 56,
candidate_1, California, true, 20, false, 37, 81, 89, false, 43, false, false, 3, 56,
candidate_1, Florida, false, 20, false, 0, 81, 89, false, 43, unknown, false, 3, 56,
candidate_1, Hawaii, true, 17, false, 14, 81, 89, false, 43, false, false, 3, 56,
candidate_1, Kansas, false, 23, false, 11, 81, 89, false, 43, unknown, false, 3, 56,
candidate_0, Alaska, false, 23, true, 66, 92, 50, true, 55, unknown, false, 1, 13,
candidate_0, California, false, 23, true, 77, 92, 50, true, 55, unknown, false, 1, 13,
candidate_0, Florida, false, 23, true, 44, 92, 50, true, 55, unknown, false, 1, 13,
candidate_0, Hawaii, false, 15, false, 16, 92, 50, true, 55, unknown, false, 1, 13,
candidate_0, Kansas, true, 13, true, 60, 92, 50, true, 55, true, true, 1, 13,
candidate_1, Alaska, true, 23, false, 11, 76, 16, false, 55, true, false, 4, 86,
candidate_1, California, true, 23, false, 0, 76, 16, false, 55, false, false, 4, 86,
candidate_1, Florida, true, 23, false, 44, 76, 16, false, 55, true, true, 4, 86,
candidate_1, Hawaii, true, 15, true, 50, 76, 16, false, 55, true, true, 4, 86,
candidate_1, Kansas, false, 13, false, 0, 76, 16, false, 55, unknown, false, 4, 86,
candidate_0, Alaska, false, 27, true, 60, 61, 21, true, 45, unknown, true, 3, 48,
candidate_0, California, false, 24, true, 55, 61, 21, true, 45, unknown, false, 3, 48,
candidate_0, Florida, true, 13, false, 40, 61, 21, true, 45, true, false, 3, 48,
candidate_0, Hawaii, true, 16, false, 16, 61, 21, true, 45, true, false, 3, 48,
candidate_0, Kansas, true, 18, true, 42, 61, 21, true, 45, false, false, 3, 48,
candidate_1, Alaska, true, 27, false, 40, 94, 67, false, 45, false, false, 2, 51,
candidate_1, California, true, 24, false, 33, 94, 67, false, 45, false, false, 2, 51,
candidate_1, Florida, false, 13, false, 0, 94, 67, false, 45, unknown, false, 2, 51,
candidate_1, Hawaii, false, 16, true, 66, 94, 67, false, 45, unknown, false, 2, 51,
candidate_1, Kansas, false, 18, false, 42, 94, 67, false, 45, unknown, false, 2, 51,
candidate_0, Alaska, false, 19, true, 37, 80, 85, true, 43, unknown, false, 2, 43,
candidate_0, California, false, 24, true, 40, 80, 85, true, 43, unknown, false, 2, 43,
candidate_0, Florida, true, 21, false, 44, 80, 85, true, 43, true, false, 2, 43,
candidate_0, Hawaii, true, 21, false, 33, 80, 85, true, 43, true, false, 2, 43,
candidate_0, Kansas, false, 12, true, 80, 80, 85, true, 43, unknown, true, 2, 43,
candidate_1, Alaska, true, 19, false, 37, 90, 72, false, 43, false, false, 3, 56,
candidate_1, California, true, 24, false, 30, 90, 72, false, 43, false, false, 3, 56,
candidate_1, Florida, false, 21, true, 55, 90, 72, false, 43, unknown, false, 3, 56,
candidate_1, Hawaii, false, 21, false, 33, 90, 72, false, 43, unknown, false, 3, 56,
candidate_1, Kansas, true, 12, false, 20, 90, 72, false, 43, true, false, 3, 56,
candidate_0, Alaska, false, 25, false, 20, 94, 87, true, 41, unknown, false, 3, 61,
candidate_0, California, true, 20, true, 50, 94, 87, true, 41, true, false, 3, 61,
candidate_0, Florida, true, 20, true, 75, 94, 87, true, 41, true, true, 3, 61,
candidate_0, Hawaii, false, 12, false, 40, 94, 87, true, 41, unknown, false, 3, 61,
candidate_0, Kansas, true, 20, false, 25, 94, 87, true, 41, false, false, 3, 61,
candidate_1, Alaska, true, 25, true, 70, 76, 84, false, 41, true, false, 2, 38,
candidate_1, California, false, 20, false, 25, 76, 84, false, 41, unknown, false, 2, 38,
candidate_1, Florida, false, 20, false, 12, 76, 84, false, 41, unknown, true, 2, 38,
candidate_1, Hawaii, true, 12, false, 20, 76, 84, false, 41, true, false, 2, 38,
candidate_1, Kansas, false, 20, false, 37, 76, 84, false, 41, unknown, false, 2, 38,
candidate_0, Alaska, false, 20, false, 28, 97, 48, false, 41, unknown, false, 1, 23,
candidate_0, California, false, 17, false, 33, 97, 48, false, 41, unknown, false, 1, 23,
candidate_0, Florida, false, 23, true, 37, 97, 48, false, 41, unknown, false, 1, 23,
candidate_0, Hawaii, false, 14, false, 20, 97, 48, false, 41, unknown, false, 1, 23,
candidate_0, Kansas, true, 23, true, 37, 97, 48, false, 41, true, false, 1, 23,
candidate_1, Alaska, true, 20, false, 28, 88, 93, true, 41, false, false, 4, 76,
candidate_1, California, true, 17, true, 50, 88, 93, true, 41, true, true, 4, 76,
candidate_1, Florida, true, 23, false, 37, 88, 93, true, 41, false, false, 4, 76,
candidate_1, Hawaii, true, 14, true, 60, 88, 93, true, 41, false, false, 4, 76,
candidate_1, Kansas, false, 23, false, 37, 88, 93, true, 41, unknown, true, 4, 76,
candidate_0, Alaska, true, 25, true, 50, 81, 73, true, 52, false, false, 4, 75,
candidate_0, California, true, 20, true, 75, 81, 73, true, 52, true, true, 4, 75,
candidate_0, Florida, false, 25, true, 40, 81, 73, true, 52, unknown, false, 4, 75,
candidate_0, Hawaii, true, 12, false, 40, 81, 73, true, 52, false, false, 4, 75,
candidate_0, Kansas, true, 17, true, 57, 81, 73, true, 52, true, true, 4, 75,
candidate_1, Alaska, false, 25, false, 10, 62, 30, false, 52, unknown, false, 1, 25,
candidate_1, California, false, 20, false, 0, 62, 30, false, 52, unknown, false, 1, 25,
candidate_1, Florida, true, 25, false, 30, 62, 30, false, 52, true, true, 1, 25,
candidate_1, Hawaii, false, 12, false, 20, 62, 30, false, 52, unknown, false, 1, 25,
candidate_1, Kansas, false, 17, false, 14, 62, 30, false, 52, unknown, false, 1, 25,
candidate_0, Alaska, true, 21, true, 50, 70, 8, true, 47, false, false, 2, 36,
candidate_0, California, false, 21, false, 40, 70, 8, true, 47, unknown, false, 2, 36,
candidate_0, Florida, false, 19, true, 66, 70, 8, true, 47, unknown, false, 2, 36,
candidate_0, Hawaii, false, 21, false, 20, 70, 8, true, 47, unknown, false, 2, 36,
candidate_0, Kansas, true, 15, true, 71, 70, 8, true, 47, true, false, 2, 36,
candidate_1, Alaska, false, 21, false, 30, 88, 78, false, 47, unknown, false, 3, 63,
candidate_1, California, true, 21, false, 20, 88, 78, false, 47, false, true, 3, 63,
candidate_1, Florida, true, 19, false, 33, 88, 78, false, 47, false, false, 3, 63,
candidate_1, Hawaii, true, 21, false, 40, 88, 78, false, 47, true, false, 3, 63,
candidate_1, Kansas, false, 15, false, 28, 88, 78, false, 47, unknown, false, 3, 63,
candidate_0, Alaska, true, 15, true, 80, 83, 10, true, 46, true, false, 1, 15,
candidate_0, California, false, 15, false, 40, 83, 10, true, 46, unknown, false, 1, 15,
candidate_0, Florida, false, 25, false, 25, 83, 10, true, 46, unknown, true, 1, 15,
candidate_0, Hawaii, false, 25, true, 50, 83, 10, true, 46, unknown, true, 1, 15,
candidate_0, Kansas, false, 18, true, 50, 83, 10, true, 46, unknown, false, 1, 15,
candidate_1, Alaska, false, 15, false, 0, 75, 40, false, 46, unknown, false, 4, 84,
candidate_1, California, true, 15, false, 0, 75, 40, false, 46, false, false, 4, 84,
candidate_1, Florida, true, 25, false, 25, 75, 40, false, 46, false, false, 4, 84,
candidate_1, Hawaii, true, 25, false, 37, 75, 40, false, 46, true, false, 4, 84,
candidate_1, Kansas, true, 18, false, 16, 75, 40, false, 46, true, false, 4, 84,
candidate_0, Alaska, true, 23, true, 44, 92, 97, false, 44, true, false, 3, 60,
candidate_0, California, false, 15, true, 83, 92, 97, false, 44, unknown, true, 3, 60,
candidate_0, Florida, true, 23, true, 44, 92, 97, false, 44, true, true, 3, 60,
candidate_0, Hawaii, true, 13, true, 40, 92, 97, false, 44, true, true, 3, 60,
candidate_0, Kansas, false, 23, false, 11, 92, 97, false, 44, unknown, true, 3, 60,
candidate_1, Alaska, false, 23, false, 44, 89, 89, true, 44, unknown, true, 2, 39,
candidate_1, California, true, 15, false, 16, 89, 89, true, 44, false, false, 2, 39,
candidate_1, Florida, false, 23, false, 33, 89, 89, true, 44, unknown, false, 2, 39,
candidate_1, Hawaii, false, 13, false, 40, 89, 89, true, 44, unknown, false, 2, 39,
candidate_1, Kansas, true, 23, true, 77, 89, 89, true, 44, true, false, 2, 39,
candidate_0, Alaska, false, 13, true, 50, 78, 96, true, 40, unknown, false, 3, 68,
candidate_0, California, true, 22, false, 40, 78, 96, true, 40, false, false, 3, 68,
candidate_0, Florida, true, 22, true, 40, 78, 96, true, 40, false, true, 3, 68,
candidate_0, Hawaii, true, 22, false, 40, 78, 96, true, 40, true, true, 3, 68,
candidate_0, Kansas, false, 18, true, 37, 78, 96, true, 40, unknown, false, 3, 68,
candidate_1, Alaska, true, 13, false, 33, 71, 65, false, 40, false, false, 2, 31,
candidate_1, California, false, 22, true, 50, 71, 65, false, 40, unknown, false, 2, 31,
candidate_1, Florida, false, 22, false, 30, 71, 65, false, 40, unknown, false, 2, 31,
candidate_1, Hawaii, false, 22, false, 20, 71, 65, false, 40, unknown, false, 2, 31,
candidate_1, Kansas, true, 18, false, 37, 71, 65, false, 40, true, true, 2, 31,
candidate_0, Alaska, false, 21, true, 42, 95, 95, true, 57, unknown, false, 2, 39,
candidate_0, California, true, 24, true, 62, 95, 95, true, 57, true, true, 2, 39,
candidate_0, Florida, false, 21, true, 57, 95, 95, true, 57, unknown, false, 2, 39,
candidate_0, Hawaii, true, 15, true, 80, 95, 95, true, 57, true, false, 2, 39,
candidate_0, Kansas, false, 18, false, 50, 95, 95, true, 57, unknown, false, 2, 39,
candidate_1, Alaska, true, 21, false, 28, 71, 72, false, 57, false, false, 3, 60,
candidate_1, California, false, 24, false, 25, 71, 72, false, 57, unknown, false, 3, 60,
candidate_1, Florida, true, 21, false, 28, 71, 72, false, 57, true, false, 3, 60,
candidate_1, Hawaii, false, 15, false, 20, 71, 72, false, 57, unknown, false, 3, 60,
candidate_1, Kansas, true, 18, false, 0, 71, 72, false, 57, true, false, 3, 60,
candidate_0, Alaska, false, 22, true, 50, 79, 13, true, 50, unknown, false, 1, 15,
candidate_0, California, true, 15, false, 28, 79, 13, true, 50, true, false, 1, 15,
candidate_0, Florida, false, 15, true, 85, 79, 13, true, 50, unknown, true, 1, 15,
candidate_0, Hawaii, false, 22, true, 50, 79, 13, true, 50, unknown, false, 1, 15,
candidate_0, Kansas, false, 22, true, 40, 79, 13, true, 50, unknown, true, 1, 15,
candidate_1, Alaska, true, 22, false, 30, 66, 19, false, 50, false, false, 4, 84,
candidate_1, California, false, 15, true, 71, 66, 19, false, 50, unknown, true, 4, 84,
candidate_1, Florida, true, 15, false, 14, 66, 19, false, 50, true, false, 4, 84,
candidate_1, Hawaii, true, 22, false, 50, 66, 19, false, 50, true, false, 4, 84,
candidate_1, Kansas, true, 22, false, 40, 66, 19, false, 50, true, false, 4, 84,
candidate_0, Alaska, true, 12, false, 20, 92, 32, false, 46, false, false, 2, 26,
candidate_0, California, false, 24, false, 30, 92, 32, false, 46, unknown, false, 2, 26,
candidate_0, Florida, true, 14, true, 66, 92, 32, false, 46, true, false, 2, 26,
candidate_0, Hawaii, false, 24, true, 40, 92, 32, false, 46, unknown, false, 2, 26,
candidate_0, Kansas, false, 24, false, 30, 92, 32, false, 46, unknown, false, 2, 26,
candidate_1, Alaska, false, 12, false, 40, 85, 99, true, 46, unknown, false, 3, 73,
candidate_1, California, true, 24, true, 60, 85, 99, true, 46, false, true, 3, 73,
candidate_1, Florida, false, 14, false, 33, 85, 99, true, 46, unknown, false, 3, 73,
candidate_1, Hawaii, true, 24, false, 40, 85, 99, true, 46, false, false, 3, 73,
candidate_1, Kansas, true, 24, true, 50, 85, 99, true, 46, true, false, 3, 73,
candidate_0, Alaska, false, 16, false, 0, 98, 68, false, 61, unknown, false, 1, 25,
candidate_0, California, true, 25, false, 25, 98, 68, false, 61, true, false, 1, 25,
candidate_0, Florida, false, 25, true, 50, 98, 68, false, 61, unknown, false, 1, 25,
candidate_0, Hawaii, false, 16, false, 40, 98, 68, false, 61, unknown, false, 1, 25,
candidate_0, Kansas, false, 16, false, 20, 98, 68, false, 61, unknown, false, 1, 25,
candidate_1, Alaska, true, 16, true, 60, 95, 57, true, 61, false, false, 4, 74,
candidate_1, California, false, 25, true, 75, 95, 57, true, 61, unknown, false, 4, 74,
candidate_1, Florida, true, 25, false, 50, 95, 57, true, 61, false, true, 4, 74,
candidate_1, Hawaii, true, 16, true, 60, 95, 57, true, 61, false, true, 4, 74,
candidate_1, Kansas, true, 16, true, 60, 95, 57, true, 61, false, false, 4, 74,
candidate_0, Alaska, true, 21, false, 33, 98, 73, false, 56, false, true, 3, 63,
candidate_0, California, false, 24, false, 10, 98, 73, false, 56, unknown, false, 3, 63,
candidate_0, Florida, true, 24, true, 40, 98, 73, false, 56, true, false, 3, 63,
candidate_0, Hawaii, true, 17, false, 28, 98, 73, false, 56, true, false, 3, 63,
candidate_0, Kansas, false, 12, false, 0, 98, 73, false, 56, unknown, false, 3, 63,
candidate_1, Alaska, false, 21, true, 44, 92, 95, true, 56, unknown, false, 2, 36,
candidate_1, California, true, 24, true, 70, 92, 95, true, 56, true, false, 2, 36,
candidate_1, Florida, false, 24, false, 30, 92, 95, true, 56, unknown, false, 2, 36,
candidate_1, Hawaii, false, 17, true, 57, 92, 95, true, 56, unknown, true, 2, 36,
candidate_1, Kansas, true, 12, true, 100, 92, 95, true, 56, true, true, 2, 36,
candidate_0, Alaska, true, 23, false, 30, 82, 30, false, 53, false, false, 2, 44,
candidate_0, California, false, 11, false, 20, 82, 30, false, 53, unknown, false, 2, 44,
candidate_0, Florida, true, 20, false, 22, 82, 30, false, 53, false, false, 2, 44,
candidate_0, Hawaii, false, 20, false, 22, 82, 30, false, 53, unknown, false, 2, 44,
candidate_0, Kansas, false, 23, false, 20, 82, 30, false, 53, unknown, false, 2, 44,
candidate_1, Alaska, false, 23, false, 20, 87, 88, false, 53, unknown, true, 3, 55,
candidate_1, California, true, 11, false, 0, 87, 88, false, 53, false, false, 3, 55,
candidate_1, Florida, false, 20, false, 11, 87, 88, false, 53, unknown, false, 3, 55,
candidate_1, Hawaii, true, 20, true, 55, 87, 88, false, 53, true, false, 3, 55,
candidate_1, Kansas, true, 23, false, 20, 87, 88, false, 53, false, false, 3, 55,
candidate_0, Alaska, false, 19, false, 44, 91, 54, false, 43, unknown, false, 2, 39,
candidate_0, California, true, 19, false, 33, 91, 54, false, 43, true, true, 2, 39,
candidate_0, Florida, false, 19, true, 44, 91, 54, false, 43, unknown, false, 2, 39,
candidate_0, Hawaii, true, 19, false, 22, 91, 54, false, 43, false, false, 2, 39,
candidate_0, Kansas, false, 21, true, 60, 91, 54, false, 43, unknown, true, 2, 39,
candidate_1, Alaska, true, 19, true, 55, 80, 24, true, 43, false, false, 3, 60,
candidate_1, California, false, 19, true, 44, 80, 24, true, 43, unknown, false, 3, 60,
candidate_1, Florida, true, 19, false, 44, 80, 24, true, 43, true, false, 3, 60,
candidate_1, Hawaii, false, 19, true, 55, 80, 24, true, 43, unknown, true, 3, 60,
candidate_1, Kansas, true, 21, false, 20, 80, 24, true, 43, true, false, 3, 60,
candidate_0, Alaska, false, 15, false, 20, 81, 66, false, 43, unknown, false, 1, 18,
candidate_0, California, false, 31, true, 40, 81, 66, false, 43, unknown, false, 1, 18,
candidate_0, Florida, false, 18, false, 0, 81, 66, false, 43, unknown, false, 1, 18,
candidate_0, Hawaii, true, 18, true, 66, 81, 66, false, 43, true, false, 1, 18,
candidate_0, Kansas, false, 15, false, 40, 81, 66, false, 43, unknown, false, 1, 18,
candidate_1, Alaska, true, 15, true, 80, 82, 11, true, 43, false, false, 4, 81,
candidate_1, California, true, 31, false, 40, 82, 11, true, 43, false, false, 4, 81,
candidate_1, Florida, true, 18, true, 66, 82, 11, true, 43, true, false, 4, 81,
candidate_1, Hawaii, false, 18, false, 33, 82, 11, true, 43, unknown, false, 4, 81,
candidate_1, Kansas, true, 15, false, 0, 82, 11, true, 43, true, false, 4, 81,
candidate_0, Alaska, false, 21, true, 71, 93, 58, true, 48, unknown, false, 3, 60,
candidate_0, California, true, 24, true, 50, 93, 58, true, 48, false, true, 3, 60,
candidate_0, Florida, true, 18, false, 33, 93, 58, true, 48, false, false, 3, 60,
candidate_0, Hawaii, true, 18, false, 33, 93, 58, true, 48, false, false, 3, 60,
candidate_0, Kansas, false, 18, true, 50, 93, 58, true, 48, unknown, false, 3, 60,
candidate_1, Alaska, true, 21, false, 14, 95, 80, false, 48, false, false, 2, 39,
candidate_1, California, false, 24, false, 50, 95, 80, false, 48, unknown, false, 2, 39,
candidate_1, Florida, false, 18, true, 50, 95, 80, false, 48, unknown, false, 2, 39,
candidate_1, Hawaii, false, 18, true, 50, 95, 80, false, 48, unknown, false, 2, 39,
candidate_1, Kansas, true, 18, false, 16, 95, 80, false, 48, true, false, 2, 39,
candidate_0, Alaska, true, 22, false, 11, 79, 47, false, 42, true, false, 2, 35,
candidate_0, California, false, 25, false, 0, 79, 47, false, 42, unknown, true, 2, 35,
